Date,PersonID,AnnualIncome,TaxRate,TaxPaid,Year,Month,Quarter
2022-04-29,5146,55902.28078132625,0.19383247697990047,10835.677552670353,2022,4,2
2022-05-01,4769,63427.89830041598,0.17144588888146756,10874.452403998142,2022,5,2
2022-05-02,1574,59527.57702522954,0.15080577277152182,8977.10225450603,2022,5,2
2022-05-04,2148,65743.29072979002,0.2904495478444243,19095.10906627204,2022,5,2
2022-05-05,7293,41971.47182659148,0.19663512670575695,8253.065680648922,2022,5,2
2022-05-07,7457,69760.91098451489,0.22781886555018777,15892.851600239816,2022,5,2
2022-05-08,8509,52963.994070386,0.2230813700002955,11815.280357909234,2022,5,2
2022-05-09,5777,81128.91308937898,0.2443197573082828,19821.39635668184,2022,5,2
2022-05-11,4854,39662.18272865648,0.31639428640613804,12548.88800174312,2022,5,2
2022-05-12,3491,76039.45704747873,0.34518483589585736,26247.66750254404,2022,5,2
2022-05-14,4124,52968.66175193972,0.20189605214345424,10694.163695038611,2022,5,2
2022-05-15,6691,40228.72994578327,0.30687973052657574,12345.381805188357,2022,5,2
2022-05-17,4051,42741.71248918518,0.2911319486636794,12443.478046199205,2022,5,2
2022-05-18,1004,45194.7903770852,0.2433822378638933,10999.609221764546,2022,5,2
2022-05-20,6222,56362.48919602875,0.33901178590298325,19107.548120283303,2022,5,2
2022-05-21,6315,57842.5323205325,0.1501186288821007,8683.241643026933,2022,5,2
2022-05-23,5869,41394.49994092131,0.12731605257740536,5270.1843308937405,2022,5,2
2022-05-24,1876,49634.68111608526,0.3134904917388555,15560.000590382853,2022,5,2
2022-05-26,8027,82134.05537917795,0.20978745415843708,17230.694377705826,2022,5,2
2022-05-27,5142,75913.14755151067,0.3117422135517651,23665.332655389695,2022,5,2
2022-05-28,7966,56544.85504511048,0.3232725512988537,18279.399553256724,2022,5,2
2022-05-30,8079,50570.05217252301,0.11561439840476787,5846.626159223972,2022,5,2
2022-05-31,8987,51800.46990077392,0.3208661907465151,16621.01945594084,2022,5,2
2022-06-02,7799,59202.769590956246,0.21207976384235555,12555.70939366339,2022,6,2
2022-06-03,5465,34658.111522023915,0.22760812225105803,7888.467684295622,2022,6,2
2022-06-05,1635,46139.35193864982,0.25664812777330254,11841.578291727974,2022,6,2
2022-06-06,2693,24971.238891836158,0.3315956516825217,8280.354233658341,2022,6,2
2022-06-08,5752,55988.34683907919,0.10477902360744101,5866.404315193474,2022,6,2
2022-06-09,9311,59707.939095541115,0.21921086707945425,13088.629100660813,2022,6,2
2022-06-11,1830,42752.20306550939,0.2719305106076402,11625.628409205488,2022,6,2
2022-06-12,6177,73609.80144935049,0.28067673942455706,20660.55906049273,2022,6,2
2022-06-14,9932,31613.515054964882,0.27313310788427697,8634.697618108938,2022,6,2
2022-06-15,9308,28034.376796852695,0.13360878235203047,3745.638947825505,2022,6,2
2022-06-16,6949,53366.77727839958,0.17484889709292029,9331.122148531686,2022,6,2
2022-06-18,3838,65706.47453918232,0.18967888135425337,12463.130588323835,2022,6,2
2022-06-19,2150,75258.91537186803,0.3011093019198762,22661.159470870225,2022,6,2
2022-06-21,8560,43116.7360569659,0.16968996810363823,7316.477566239532,2022,6,2
2022-06-22,2931,66180.21250146943,0.1526762409668008,10104.14607110843,2022,6,2
2022-06-24,2664,49422.372957489395,0.33936200475952405,16772.07556682649,2022,6,2
2022-06-25,2081,47410.59050088771,0.10221582127836723,4846.112445340593,2022,6,2
2022-06-27,1512,63254.89906230009,0.3494552139204945,22104.754283335365,2022,6,2
2022-06-28,8805,59784.84317620129,0.2692053247143489,16094.398120245694,2022,6,2
2022-06-30,6237,26354.11764523626,0.3071173248622793,8093.806110310751,2022,6,2
2022-07-01,1559,72148.10524588844,0.17365484908654827,12528.868328355158,2022,7,3
2022-07-03,4672,70701.37031221177,0.103578819416765,7323.164468086414,2022,7,3
2022-07-04,8404,40616.55947735706,0.2844673796403825,11554.086244531507,2022,7,3
2022-07-05,4343,55937.05300156114,0.3085361492501689,17258.602933504277,2022,7,3
2022-07-07,5070,57410.45279424108,0.28511903298837976,16368.812784119042,2022,7,3
2022-07-08,1580,53910.10648735861,0.13571257182520965,7316.279198770356,2022,7,3
2022-07-10,8004,41745.422692318694,0.28835698056424225,12037.58403993502,2022,7,3
2022-07-11,9130,39925.64948092923,0.2922306955269102,11667.50031717557,2022,7,3
2022-07-13,4147,49616.688935128324,0.26463512891751373,13130.31887280786,2022,7,3
2022-07-14,5249,67590.93528889047,0.29152898319889653,19704.71663823265,2022,7,3
2022-07-16,2679,58154.002318916486,0.311480359919433,18113.829573051647,2022,7,3
2022-07-17,4506,44440.78501870841,0.2534010285593646,11261.340633726311,2022,7,3
2022-07-19,8253,61575.48065972517,0.12215117849241977,7521.517528822631,2022,7,3
2022-07-20,3744,7271.8606905488705,0.2219069524168027,1613.6764442392462,2022,7,3
2022-07-22,6188,67231.48550558156,0.11941233366790127,8028.268580181173,2022,7,3
2022-07-23,3141,23904.293318328506,0.2018857577581077,4825.936370242821,2022,7,3
2022-07-24,7617,44563.38587895302,0.20177662228140691,8991.849480078086,2022,7,3
2022-07-26,3479,33204.95158060784,0.1165024610350604,3868.4585776908325,2022,7,3
2022-07-27,7484,30579.777864186413,0.18720513349236984,5724.6913972320335,2022,7,3
2022-07-29,8421,67412.4018106778,0.12774952469782871,8611.902290053136,2022,7,3
2022-07-30,5452,42984.48198032163,0.30205880250230555,12983.841153157882,2022,7,3
2022-08-01,6881,55197.55822596073,0.3369220064911177,18597.27207090099,2022,8,3
2022-08-02,7665,49296.19131681224,0.11807911881448466,5820.8508315994395,2022,8,3
2022-08-04,3849,57155.612408346824,0.3387788018229253,19363.109889155257,2022,8,3
2022-08-05,8390,51152.32836590383,0.23064414983418627,11797.985287993019,2022,8,3
2022-08-07,7905,30755.116637171457,0.17489141948846848,5378.806005208329,2022,8,3
2022-08-08,3489,64944.002291707104,0.11921551881904088,7742.332927390842,2022,8,3
2022-08-10,5611,42593.65125258031,0.22515606701760443,9590.218995950443,2022,8,3
2022-08-11,3839,26651.271520103735,0.2986288861226871,7958.8395278018725,2022,8,3
2022-08-12,9527,43578.27258551131,0.2767716193166745,12061.229070515408,2022,8,3
2022-08-14,6878,72511.39685951466,0.11255650286599345,8161.62924843515,2022,8,3
2022-08-15,7303,62753.32613170239,0.11822545884197588,7419.040775780671,2022,8,3
2022-08-17,1851,44770.21798388211,0.20071832065815925,8986.202969224538,2022,8,3
2022-08-18,2687,44761.13443522357,0.1738226235119858,7780.497818903249,2022,8,3
2022-08-20,7833,45175.47423173926,0.15809608076401196,7142.065422693591,2022,8,3
2022-08-21,3427,81151.21975341262,0.1702511247271784,13816.086436000915,2022,8,3
2022-08-23,5000,55729.0317834733,0.30087068582422116,16767.232013013432,2022,8,3
2022-08-24,6052,56450.624707866045,0.3323070134079634,18758.938501684752,2022,8,3
2022-08-26,3738,65454.25181047763,0.20127567363189158,13174.348625225344,2022,8,3
2022-08-27,6732,53581.8373853977,0.3265277505331242,17495.95683088557,2022,8,3
2022-08-29,6387,46114.36781268945,0.1803739253119705,8317.829535654784,2022,8,3
2022-08-30,9002,47054.75226372533,0.21910924658594788,10310.131316793282,2022,8,3
2022-08-31,6536,48925.98110878904,0.15650724945399994,7657.270730174935,2022,8,3
2022-09-02,4913,49441.66645235238,0.26011901054396097,12860.717357230451,2022,9,3
2022-09-03,2066,60914.4431545547,0.3447452787937022,20999.966687880085,2022,9,3
2022-09-05,8723,50779.18828710949,0.25087327401084464,12739.141217200293,2022,9,3
2022-09-06,5380,60989.60115823369,0.1894535210283872,11554.694685544373,2022,9,3
2022-09-08,5107,48789.251298371266,0.26195436149763207,12780.557171812361,2022,9,3
2022-09-09,6726,51179.52785474136,0.1307301696163469,6690.708357334889,2022,9,3
2022-09-11,4373,20026.989732018385,0.32216477006634964,6451.990542136848,2022,9,3
2022-09-12,9945,63744.91512053722,0.22577098769495907,14391.752447295019,2022,9,3
2022-09-14,3082,55197.32713846989,0.21233743550991052,11720.458891584283,2022,9,3
2022-09-15,9967,64970.15164789478,0.24646619711337978,16012.946202536212,2022,9,3
2022-09-17,7748,6556.1693270946635,0.2561959656973506,1679.6641320303665,2022,9,3
2022-09-18,1417,81325.62057171091,0.11794395155662826,9591.865053022602,2022,9,3
2022-09-19,9306,47906.15557767239,0.27065430530585055,12966.007257748919,2022,9,3
2022-09-21,9808,66622.74225106275,0.1604829200788824,10691.812220113285,2022,9,3
2022-09-22,4974,34401.411093117036,0.2784881581266474,9580.385612279779,2022,9,3
2022-09-24,4267,59191.608575938546,0.30563369859604916,18090.95025491372,2022,9,3
2022-09-25,1825,34198.76655239516,0.30098962688813,10293.473984639679,2022,9,3
2022-09-27,8668,40643.465589562926,0.23812524185197226,9678.235073216983,2022,9,3
2022-09-28,6745,78710.4703080018,0.23004247307768777,18106.751246760647,2022,9,3
2022-09-30,1412,47139.7639885498,0.13571899033485293,6397.761173149239,2022,9,3
2022-10-01,8543,53261.49309769584,0.2938365376007839,15650.172719274995,2022,10,4
2022-10-03,8587,63051.015960331315,0.16785234511167857,10583.260890615486,2022,10,4
2022-10-04,1728,57435.22831958907,0.2241738557044866,12875.476585669803,2022,10,4
2022-10-06,8164,52256.28357715365,0.17106852323187915,8939.405261129974,2022,10,4
2022-10-07,9867,55474.41503699338,0.1334570907499233,7403.454041890935,2022,10,4
2022-10-08,6988,86051.23377857413,0.2573894242229341,22148.677515940293,2022,10,4
2022-10-10,3504,49135.71804449622,0.11358300870572596,5580.982690410111,2022,10,4
2022-10-11,3967,53016.485700724515,0.28716130853155,15224.28340756426,2022,10,4
2022-10-13,3786,65759.81594011417,0.17939669881527914,11797.093894356854,2022,10,4
2022-10-14,2122,66582.88899436976,0.10003367325112134,6660.530961778467,2022,10,4
2022-10-16,5079,67805.4545834057,0.22778228480930743,15444.881367541879,2022,10,4
2022-10-17,2571,59580.95333043777,0.11171297713190079,6655.965676900042,2022,10,4
2022-10-19,6073,32854.92630904275,0.16904238945522487,5553.875248655918,2022,10,4
2022-10-20,6104,74501.47298451644,0.27674412186392905,20617.844718669236,2022,10,4
2022-10-22,3143,32804.81910471968,0.11567240540546647,3794.6123347341268,2022,10,4
2022-10-23,7806,54539.531978585495,0.30983462308900056,16898.23533403553,2022,10,4
2022-10-25,8357,38685.86224970963,0.10095498066464578,3905.530475414586,2022,10,4
2022-10-26,4440,49037.92480110511,0.16170596730047557,7929.725064370683,2022,10,4
2022-10-27,4766,54931.436154552204,0.28522601403801784,15667.874579746787,2022,10,4
2022-10-29,6644,54820.35823175409,0.17906753743232667,9816.546549718183,2022,10,4
2022-10-30,3914,56328.81131352927,0.1254730970165034,7067.750406766772,2022,10,4
2022-11-01,5968,74205.6690358797,0.19005847970010697,14103.4166420886,2022,11,4
2022-11-02,6917,56803.014522709695,0.16759832159613136,9520.08989560682,2022,11,4
2022-11-04,9787,46337.65047064027,0.3106779755401387,14396.087439505074,2022,11,4
2022-11-05,1728,64461.307524325355,0.1783369793962858,11495.834871823254,2022,11,4
2022-11-07,2365,67842.05733386961,0.29723311794400176,20164.906229081796,2022,11,4
2022-11-08,5492,31585.88277294511,0.32296803620268366,10201.23053090626,2022,11,4
2022-11-10,1698,58961.00104774787,0.2084543548941324,12290.677437320546,2022,11,4
2022-11-11,8186,60517.591134663475,0.327485785963598,19818.65089735894,2022,11,4
2022-11-13,1395,45536.54744960012,0.1943295134907982,8849.095111931438,2022,11,4
2022-11-14,8400,70635.6021996743,0.341019604122527,24088.125099089226,2022,11,4
2022-11-15,9082,47749.1661945121,0.12232238113139324,5840.791705951347,2022,11,4
2022-11-17,5171,51883.64680207313,0.2717548166258107,14099.630922575714,2022,11,4
2022-11-18,5360,47403.922635741954,0.22345351011423215,10592.572906140043,2022,11,4
2022-11-20,3502,50233.685713722014,0.19691220136391174,9891.625636511886,2022,11,4
2022-11-21,1717,33555.87369657197,0.25817796968715023,8663.3873420594,2022,11,4
2022-11-23,3782,28399.236761085584,0.2759642729085828,7837.174723931678,2022,11,4
2022-11-24,5946,73917.57594837458,0.10109081741257728,7472.388173777448,2022,11,4
2022-11-26,6486,37295.57977522508,0.14173827218679969,5286.211037545354,2022,11,4
2022-11-27,9335,35129.114758155396,0.2782615126585797,9775.080610961157,2022,11,4
2022-11-29,5980,17699.148295944276,0.26659635339455157,4718.528393888136,2022,11,4
2022-11-30,8266,40415.57378465746,0.3415118762821693,13802.398434218823,2022,11,4
2022-12-02,5491,30153.653098887524,0.2902594475626957,8752.38269048026,2022,12,4
2022-12-03,8192,74630.22740204554,0.3376931769328345,25202.118586616638,2022,12,4
2022-12-04,6588,65147.25634013952,0.2756351253837017,17956.872169718514,2022,12,4
2022-12-06,8651,39677.74482233414,0.1745130521598608,6924.284351765645,2022,12,4
2022-12-07,4636,83786.53708016463,0.12634123056271412,10585.694199296477,2022,12,4
2022-12-09,2167,64726.48230487391,0.2954559658362339,19123.825344568424,2022,12,4
2022-12-10,2062,45127.529247370665,0.26103730536897896,11779.968632693426,2022,12,4
2022-12-12,3156,12508.914276896401,0.11204650309832406,1401.5801022829428,2022,12,4
2022-12-13,8860,84364.13858886113,0.1900126164752446,16030.25070994965,2022,12,4
2022-12-15,6161,29156.41299854606,0.3391999538710715,9889.853944152734,2022,12,4
2022-12-16,6305,25319.01879564662,0.22510028642755028,5699.318382964584,2022,12,4
2022-12-18,7541,65338.5564801446,0.20818228400492617,13602.329921621373,2022,12,4
2022-12-19,5729,86596.28609508909,0.2144249012898235,18568.400098004793,2022,12,4
2022-12-21,8330,70764.09227765776,0.15222068100129094,10771.758316943258,2022,12,4
2022-12-22,6334,58458.636800785396,0.1921767927161988,11234.393326936086,2022,12,4
2022-12-23,9924,58921.315124979286,0.19245331399679416,11339.602360851695,2022,12,4
2022-12-25,5330,62801.23338170462,0.1130887550468681,7102.113298544789,2022,12,4
2022-12-26,9010,61383.92884680148,0.29189190712947954,17917.472058193158,2022,12,4
2022-12-28,7801,54217.87135954064,0.20412610797596975,11067.28306336483,2022,12,4
2022-12-29,5846,51563.01655927814,0.30554497170410577,15754.820435582977,2022,12,4
2022-12-31,7731,49061.103081507164,0.3125870002799738,15335.863042674904,2022,12,4
2023-01-01,8241,38690.531166999855,0.15299851367466452,5919.593761834261,2023,1,1
2023-01-03,1953,45789.87384699839,0.2643383705425321,12104.02064006366,2023,1,1
2023-01-04,3539,24605.647787069218,0.2180704510407454,5365.7647110759035,2023,1,1
2023-01-06,8056,48524.90559807875,0.3200391844803713,15529.871214596127,2023,1,1
2023-01-07,2542,35171.133392736236,0.15393516979411354,5414.074390662269,2023,1,1
2023-01-09,6293,33446.160241763435,0.269453300077511,9012.178252064401,2023,1,1
2023-01-10,2191,52698.41226730218,0.25193803056318065,13276.73420043067,2023,1,1
2023-01-11,7313,70880.034295169,0.17382536939295817,12320.748143943294,2023,1,1
2023-01-13,7938,63774.7490900347,0.13415022591279316,8555.396997959855,2023,1,1
2023-01-14,3681,26442.490945652346,0.2629099401193191,6951.9937111270965,2023,1,1
2023-01-16,2540,35155.57795144494,0.28464936453308265,10007.012923672053,2023,1,1
2023-01-17,7172,64111.567819823234,0.1789068359408375,11469.997745850993,2023,1,1
2023-01-19,6541,35262.68909692536,0.2612081510055784,9210.901818492443,2023,1,1
2023-01-20,2365,46630.50275004463,0.1987827269028758,9269.33849350592,2023,1,1
2023-01-22,9691,58250.78148536828,0.2783017208206544,16211.292726525908,2023,1,1
2023-01-23,9702,35474.83317704547,0.14980381872351328,5314.265478500994,2023,1,1
2023-01-25,8494,51580.6325921894,0.32255375065904357,16637.5265039768,2023,1,1
2023-01-26,5312,29989.617576226934,0.17185239911639494,5153.7877290578035,2023,1,1
2023-01-28,2324,40979.48534073179,0.1919464969390382,7865.868657518136,2023,1,1
2023-01-29,4141,54796.72901213806,0.11452298802008745,6275.485140197065,2023,1,1
2023-01-30,8419,26105.09399702496,0.1278780530803191,3338.2685958182774,2023,1,1
2023-02-01,4486,56607.121069405985,0.228965475678082,12961.07640242332,2023,2,1
2023-02-02,2810,49705.433016099785,0.16689816918199285,8295.745768785235,2023,2,1
2023-02-04,7588,58287.34931625721,0.30887005643554855,18003.216872790897,2023,2,1
2023-02-05,3923,53358.712010969924,0.10367334716373847,5531.876274523226,2023,2,1
2023-02-07,6301,70462.10644960766,0.19477351216798405,13724.151947944445,2023,2,1
2023-02-08,5186,51878.36753971861,0.18433638669227315,9563.07081976544,2023,2,1
2023-02-10,9905,43558.91688312121,0.10483190772940026,4566.364355483978,2023,2,1
2023-02-11,6977,51834.46254548425,0.13109209975012756,6795.088534506873,2023,2,1
2023-02-13,5268,58149.470435545816,0.2034106687296588,11828.222667569898,2023,2,1
2023-02-14,5748,50732.901054885566,0.22321614611186164,11324.402654545956,2023,2,1
2023-02-16,5849,50608.87536805824,0.20107243681371728,10176.049894657182,2023,2,1
2023-02-17,4709,39470.12468289867,0.23273441960302343,9186.056559733392,2023,2,1
2023-02-18,7619,40056.48623673578,0.24878291872642036,9965.369559899813,2023,2,1
2023-02-20,9647,28960.920923004596,0.10248095528195891,2967.942842034782,2023,2,1
2023-02-21,4072,76243.65114780409,0.21602378986337595,16470.442473969775,2023,2,1
2023-02-23,7530,31342.051469130725,0.34087481022189703,10683.715846504865,2023,2,1
2023-02-24,1504,39606.42203306139,0.22975807003238716,9099.8950872044,2023,2,1
2023-02-26,2214,39223.89101646204,0.26938556686473825,10566.350116110341,2023,2,1
2023-02-27,2531,63423.86565416662,0.1779659644792208,11287.28942214429,2023,2,1
2023-03-01,8576,45575.75482561958,0.2934978445381906,13376.385804520387,2023,3,1
2023-03-02,1823,68716.131090106,0.2932303704690288,20149.65657675013,2023,3,1
2023-03-04,1928,39897.640636341974,0.23032401191353472,9189.384657246756,2023,3,1
2023-03-05,6029,54184.91243335703,0.3440034558198034,18639.79713036825,2023,3,1
2023-03-07,1133,37469.794201103636,0.13138755369066335,4923.06459737561,2023,3,1
2023-03-08,3105,82177.23691660083,0.10423691622239525,8565.901759863647,2023,3,1
2023-03-09,4627,32186.02371455731,0.292539552939274,9415.684988349465,2023,3,1
2023-03-11,7316,54647.31065340541,0.30178888434122064,16491.95091433932,2023,3,1
2023-03-12,2852,59506.65321398148,0.13005180728014407,7738.947795671085,2023,3,1
2023-03-14,5910,56206.986461772474,0.1663957082396515,9352.601320323134,2023,3,1
2023-03-15,5175,47220.68511683438,0.10438809084165723,4929.277167581398,2023,3,1
2023-03-17,6348,48052.689503998605,0.17332715269514115,8328.835851071774,2023,3,1
2023-03-18,7190,50657.17207968664,0.29328546847966785,14857.012445246048,2023,3,1
2023-03-20,2256,47794.96997557267,0.2294901319281447,10968.473965195888,2023,3,1
2023-03-21,4376,64458.18675192365,0.187023898292072,12055.221363183151,2023,3,1
2023-03-23,6645,83157.84502387026,0.19293482372658255,16044.04417116288,2023,3,1
2023-03-24,4486,41637.623224882496,0.10033840642886704,4177.852761870294,2023,3,1
2023-03-26,4584,29452.955306313834,0.17495013189130898,5152.798415428434,2023,3,1
2023-03-27,9053,48675.76927473118,0.26161468540948263,12734.29606587336,2023,3,1
2023-03-28,4330,88695.64006481477,0.3435486109540893,30471.263941950983,2023,3,1
2023-03-30,3703,37944.88148045404,0.31176520674597485,11829.893819705265,2023,3,1
2023-03-31,9662,74586.75208166102,0.10589874116138229,7898.643152764012,2023,3,1
2023-04-02,9120,75165.51221114662,0.3246401511687098,24401.743246900143,2023,4,2
2023-04-03,8114,41696.176374380084,0.2957996033246565,12333.712431696542,2023,4,2
2023-04-05,2353,58534.74618777913,0.2950940308927451,17273.254199835486,2023,4,2
2023-04-06,6063,74425.94934692807,0.21449893975089285,15964.287224869728,2023,4,2
2023-04-08,9549,44313.08388518769,0.19950132323862568,8840.518871879165,2023,4,2
2023-04-09,8575,46946.29459846457,0.17572893220829816,8249.822220924374,2023,4,2
2023-04-11,1667,41274.786290770346,0.11642371473859145,4805.363945012972,2023,4,2
2023-04-12,5468,34778.649039607,0.15705884087342478,5462.294305304324,2023,4,2
2023-04-14,7819,40260.83682400989,0.16165090874450616,6508.200859415477,2023,4,2
2023-04-15,4719,31640.895998566153,0.2210192674275504,6993.247654354402,2023,4,2
2023-04-16,3745,50511.25202388839,0.28686110164917344,14489.713401251665,2023,4,2
2023-04-18,8483,38450.40153412038,0.21845245709948663,8399.584691590466,2023,4,2
2023-04-19,1539,53506.788676861215,0.11446111236179016,6124.446550860773,2023,4,2
2023-04-21,5964,26661.56530694559,0.3394474502470509,9050.200363037913,2023,4,2
2023-04-22,5835,54963.20348321686,0.335681079773528,18450.10749305837,2023,4,2
2023-04-24,4775,62502.93442413387,0.2962973857871021,18519.456073893536,2023,4,2
2023-04-25,7042,20093.96536142817,0.34783197539105515,6989.323665104998,2023,4,2
2023-04-27,8102,55610.848547713584,0.2361205832000657,13130.86599133666,2023,4,2
2023-04-28,8312,68415.03488709938,0.3406920875633015,23308.461056401986,2023,4,2
2023-04-30,6320,31855.38471963192,0.1189012601541877,3787.64538586069,2023,4,2
2023-05-01,7132,75088.58580256555,0.1914201870653428,14373.471140799142,2023,5,2
2023-05-03,8891,56285.285140490676,0.15634531700169146,8799.940747820609,2023,5,2
2023-05-04,3779,39424.82216362387,0.1489582710335675,5872.6533452992835,2023,5,2
2023-05-05,1924,49163.46383513441,0.13520073722316903,6646.936554954781,2023,5,2
2023-05-07,2581,58374.903687825834,0.25560341039149914,14920.824463883584,2023,5,2
2023-05-08,8714,51140.080871186176,0.29533046393682627,15103.223809454228,2023,5,2
2023-05-10,4324,58081.33988669554,0.24457459985509014,14205.220461836048,2023,5,2
2023-05-11,6713,36189.89610380951,0.13674067739705242,4948.63090816386,2023,5,2
2023-05-13,8026,52540.41236054117,0.30278094248336773,15908.23557298944,2023,5,2
2023-05-14,1255,28794.282546425296,0.25898867679093207,7457.393135842917,2023,5,2
2023-05-16,5804,48331.60907976949,0.1970414265317489,9523.329199652608,2023,5,2
2023-05-17,2838,36441.38537802815,0.26853257388401575,9785.699011461234,2023,5,2
2023-05-19,1009,38967.050861153504,0.16497624481070822,6428.637722420979,2023,5,2
2023-05-20,3871,68541.39762815656,0.1862980521235526,12769.128867951455,2023,5,2
2023-05-22,9989,66369.65180891403,0.3293714607829975,21860.269167960927,2023,5,2
2023-05-23,8409,59137.071813607654,0.17262612641785507,10208.603634877609,2023,5,2
2023-05-24,8418,33615.308529911315,0.21749706703948413,7311.231012883064,2023,5,2
2023-05-26,6124,45253.87325457797,0.32253528434900364,14595.970878059077,2023,5,2
2023-05-27,2015,68196.46549968775,0.27693033756688185,18885.67021169674,2023,5,2
2023-05-29,3193,52125.753704598574,0.1155508065411757,6023.172882133042,2023,5,2
2023-05-30,9415,84789.94309972541,0.1368257610697426,11601.448495680099,2023,5,2
2023-06-01,8449,55899.76759091558,0.10196039769297921,5699.562534514863,2023,6,2
2023-06-02,5158,52880.73674735047,0.2577304475572908,13628.97594905391,2023,6,2
2023-06-04,4925,45363.25303696248,0.2119183563526046,9613.306022400388,2023,6,2
2023-06-05,7970,52003.11357173423,0.1335687127255689,6945.988937498102,2023,6,2
2023-06-07,7938,47712.952454291844,0.3394835302641926,16197.761538510567,2023,6,2
2023-06-08,5784,60621.630150328856,0.23241493098640495,14089.371987672046,2023,6,2
2023-06-10,5000,64350.53475191876,0.1604733235282223,10326.544182458772,2023,6,2
2023-06-11,2633,38210.158092380756,0.22515089278867687,8603.051208096012,2023,6,2
2023-06-12,8266,30031.50569663333,0.26990508318377693,8105.656043183889,2023,6,2
2023-06-14,9702,22456.919403450553,0.11905980449339112,2673.7164336986643,2023,6,2
2023-06-15,1384,57619.86990368816,0.16867595376197297,9719.086511645402,2023,6,2
2023-06-17,1404,33449.50090739189,0.3017413727209984,10093.098320628711,2023,6,2
2023-06-18,9175,17706.64110571276,0.21491621760066532,3805.4443328522484,2023,6,2
2023-06-20,3000,55828.67906796446,0.2366442855080737,13211.537868898,2023,6,2
2023-06-21,6989,87394.99276149186,0.20820400055236732,18195.987121187787,2023,6,2
2023-06-23,2460,49908.9363269016,0.11097498566075129,5538.643493221254,2023,6,2
2023-06-24,8190,62577.36161677463,0.141437444955039,8850.78213910413,2023,6,2
2023-06-26,8140,51227.440378213476,0.2113854096854727,10828.733471486783,2023,6,2
2023-06-27,4636,48516.65520213286,0.15229636635198196,7388.910294836817,2023,6,2
2023-06-29,5809,63786.14724481653,0.11249475716491969,7175.607144791446,2023,6,2
2023-06-30,5178,45645.88183717023,0.31091241601295594,14191.871403036499,2023,6,2
2023-07-01,8245,54010.88471107854,0.3452981322910289,18649.85761412151,2023,7,3
2023-07-03,7600,54825.467092940205,0.29828571849918484,16353.653843871083,2023,7,3
2023-07-04,6997,39978.64319535427,0.3134462304261667,12531.155007136516,2023,7,3
2023-07-06,3048,64880.635243047844,0.16049428257926135,10412.971006619704,2023,7,3
2023-07-07,5780,47375.60364956887,0.3401567438782999,16115.131076706248,2023,7,3
2023-07-09,1716,38663.82260760733,0.1492314261133571,5769.8573867271,2023,7,3
2023-07-10,8939,58047.64765355605,0.3378574525904581,19611.83036509893,2023,7,3
2023-07-12,6565,36522.98027313444,0.34870482349148774,12735.739389526432,2023,7,3
2023-07-13,5544,50422.717360536924,0.27793070143651216,14014.021204349026,2023,7,3
2023-07-15,5976,49863.21505033695,0.34528593294795545,17217.066728440128,2023,7,3
2023-07-16,4419,66288.43348747367,0.2423849448917759,16067.318297823456,2023,7,3
2023-07-18,8239,57120.47349319929,0.1648854457940226,9418.334735891816,2023,7,3
2023-07-19,1249,49624.595618822845,0.2092489714164052,10383.895590193728,2023,7,3
2023-07-20,9865,62266.494488004304,0.24839023384469647,15466.389126564893,2023,7,3
2023-07-22,1770,70853.1132352597,0.11827039050675375,8379.825370953407,2023,7,3
2023-07-23,5363,58367.154595277934,0.25558581615431153,14917.816843838986,2023,7,3
2023-07-25,2077,50155.28929765071,0.3452944591905736,17318.343493579065,2023,7,3
2023-07-26,9427,30322.456514747606,0.1475269124459319,4473.378387396748,2023,7,3
2023-07-28,9580,34023.29505386941,0.2981487790720958,10144.00388032084,2023,7,3
2023-07-29,8901,45421.629434679984,0.3269746984449048,14851.7235872807,2023,7,3
2023-07-31,5858,40857.31696761075,0.3359253982050552,13725.010471934798,2023,7,3
2023-08-01,7544,47195.43045521831,0.3400339011013618,16048.0463318459,2023,8,3
2023-08-03,5719,50849.74887345661,0.23036490968036796,11713.997806503225,2023,8,3
2023-08-04,3814,57945.391315350964,0.3443269769978759,19952.16142257377,2023,8,3
2023-08-06,4374,48942.518329113635,0.2893275517836097,14160.419006286891,2023,8,3
2023-08-07,2252,57297.52465739303,0.14041785905924048,8045.5957417851705,2023,8,3
2023-08-08,7996,50967.1162221518,0.2192250266169925,11173.26741039258,2023,8,3
2023-08-10,5673,20368.00150469193,0.279582793843001,5694.542765680218,2023,8,3
2023-08-11,5530,35909.96909271869,0.16183507895477084,5811.49268338351,2023,8,3
2023-08-13,7881,47838.686664175766,0.2601537958872218,12445.415925944742,2023,8,3
2023-08-14,7949,31854.578857383385,0.26665011976165476,8494.027267278356,2023,8,3
2023-08-16,7241,58998.93094994307,0.14067493595214148,8299.670832628059,2023,8,3
2023-08-17,9017,72961.26248515546,0.24127132811318905,17603.46070060845,2023,8,3
2023-08-19,7941,68281.42777545974,0.2929067277446519,20000.089575442697,2023,8,3
2023-08-20,8002,46798.35693604688,0.22472391613398546,10516.710039304517,2023,8,3
2023-08-22,2331,72360.89205274929,0.10302577919402686,7455.037286909362,2023,8,3
2023-08-23,5261,52230.01185803167,0.10225961726982305,5341.021022600638,2023,8,3
2023-08-25,8648,44943.71043322941,0.18925733599250305,8505.926906211464,2023,8,3
2023-08-26,6115,40798.960046885906,0.3315485171079455,13526.834703091336,2023,8,3
